"STOKE-ON-TRENT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,3.52,,,,,,
February,,,,,,6.22,,,,,,
March,,,,,,1.82,,,,,,
April,,,,,,2.91,,,,,,
May,,,,,,7.46,,,,,,
June,,,,,,0.08,,,,,,
July,,,,,,3.09,,,,,,
August,,,,,,,,,,,,
September,,,,,,5.42,,,,,,
October,,,,,,4.34,,,,,,
November,,,,,,2.18,,,,,,
December,,,,,,2.86,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,39.90,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
