"BINGLEY, PARK TOP",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3293,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.16,5.97,
February,,,,,,,,,,0.71,1.08,
March,,,,,,,,,,0.18,2.62,
April,,,,,,,,,,1.21,4.56,
May,,,,,,,,,,1.59,1.82,
June,,,,,,,,,,1.00,1.95,
July,,,,,,,,,,2.65,5.10,
August,,,,,,,,,,2.20,4.40,
September,,,,,,,,,,0.63,5.07,
October,,,,,,,,,,4.00,4.02,
November,,,,,,,,,,5.94,4.76,
December,,,,,,,,,,8.00,3.56,
Total,,,,,,,,,,30.27,44.91,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.27,44.91,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,
