"WANSTEAD RED BRIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1261,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.35,1.62,2.53,0.84,2.49,1.49,2.10,1.28,3.11,0.88,2.13,
February,0.40,0.24,1.69,2.47,0.64,2.16,2.87,3.00,1.38,0.38,0.71,
March,1.31,0.90,1.16,1.64,0.45,0.57,0.16,2.06,1.13,0.04,1.38,
April,2.94,1.13,2.52,1.27,2.25,1.54,3.23,1.58,1.05,1.14,1.41,
May,0.40,1.66,0.41,1.80,2.71,1.28,0.98,1.61,1.69,1.73,2.79,
June,1.29,0.45,1.36,0.49,2.58,0.10,3.34,2.24,2.08,0.85,2.83,
July,3.13,0.16,3.20,2.45,2.83,4.10,2.52,2.71,1.78,1.47,2.04,
August,1.72,1.28,2.34,1.98,2.30,2.33,2.18,3.69,1.96,1.58,3.19,
September,3.07,1.80,1.76,1.03,2.17,1.89,1.41,3.98,0.51,0.21,2.41,
October,0.99,0.58,0.83,4.31,2.93,2.57,2.10,1.06,3.00,2.50,1.08,
November,0.75,1.72,1.29,1.58,2.41,1.16,4.14,1.83,1.59,4.81,3.62,
December,2.30,0.83,2.64,2.03,2.66,2.38,0.38,2.94,2.28,3.56,1.84,
Total,20.65,12.37,21.73,21.89,26.42,21.57,25.41,27.98,21.56,19.15,25.43,
Calc annual,20.65,12.37,21.73,21.89,26.42,21.57,25.41,27.98,21.56,19.15,25.43,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
