"STILLORGAN (VARTRY RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6105,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.16,,,,,,6.23,2.35,2.21,1.71,4.55,
February,1.55,,,,,,2.09,3.07,2.17,2.56,1.24,
March,2.28,,,,,,0.67,3.50,5.69,0.30,3.63,
April,3.65,,,,,,1.45,1.15,1.47,1.41,1.40,
May,2.13,,,,,,2.10,0.95,0.75,1.35,1.85,
June,1.80,,,,,,2.21,2.37,5.65,1.42,1.18,
July,4.86,,,,,,3.28,2.66,1.02,2.66,2.51,
August,1.24,,,,,,1.92,5.27,4.10,3.69,5.43,
September,0.80,,,,,,1.32,1.87,0.96,0.37,6.61,
October,6.20,,,,,,2.14,3.44,3.27,2.57,4.21,
November,1.59,,,,,,4.08,3.30,3.19,5.68,3.19,
December,-999.00,,,,,,0.71,2.89,3.20,6.93,3.31,
Total,33.08,,,,,,28.20,32.82,33.68,30.65,39.11,
Calc annual,30.26,0.00,0.00,0.00,0.00,0.00,28.20,32.82,33.68,30.65,39.11,
Difference,2.82,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,-0.00,0.00,0.00,
