"LOWER BASILDON ESTATE OFFICE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.82,2.83,2.75,4.69,0.92,,
February,,,,,,3.87,1.97,3.87,2.00,0.40,,
March,,,,,,0.50,0.90,3.11,2.42,0.00,,
April,,,,,,2.14,2.89,1.53,0.77,0.97,,
May,,,,,,3.54,2.04,1.21,1.24,2.11,,
June,,,,,,0.02,2.27,2.85,2.11,1.08,,
July,,,,,,3.87,2.32,3.83,2.35,1.21,,
August,,,,,,2.53,2.00,4.35,1.92,,,
September,,,,,,2.58,0.75,6.19,1.22,0.30,,
October,,,,,,2.97,2.35,2.19,5.16,2.85,,
November,,,,,,2.42,5.53,3.70,2.41,,,
December,,,,,,2.72,0.61,2.71,2.13,,,
Total,,,,,,28.98,26.46,38.29,28.42,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,28.98,26.46,38.29,28.42,9.84,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,-0.00,0.00,NaN,NaN,
