"BISHOPTON, FORMAKIN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,6.10,5.77,6.37,6.60,8.72,,,,,
February,,,6.17,5.79,0.97,4.80,6.81,,,,,
March,,,2.32,2.29,1.07,2.74,4.88,,,,,
April,,,3.58,4.06,2.64,5.61,2.63,,,,,
May,,,3.80,1.90,5.54,7.49,4.23,,,,,
June,,,1.79,1.24,2.70,0.69,2.98,,,,,
July,,,3.07,4.84,3.62,2.04,2.79,,,,,
August,,,2.76,7.16,3.62,4.22,4.03,,,,,
September,,,2.40,8.23,5.33,3.84,3.51,,,,,
October,,,2.52,6.31,4.06,4.98,8.41,,,,,
November,,,3.97,4.62,4.53,0.99,7.89,,,,,
December,,,5.29,4.47,10.29,4.06,2.78,,,,,
Total,,,43.77,56.68,50.74,48.06,59.66,,,,,
Calc annual,0.00,0.00,43.77,56.68,50.74,48.06,59.66,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,
