"KINGSHURST, KEMPSEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.84,,,,,,
February,,,,,,2.69,,,,,,
March,,,,,,0.55,,,,,,
April,,,,,,1.59,,,,,,
May,,,,,,,,,,,,
June,,,,,,,,,,,,
July,,,,,,2.67,,,,,,
August,,,,,,2.20,,,,,,
September,,,,,,3.79,,,,,,
October,,,,,,3.05,,,,,,
November,,,,,,1.59,,,,,,
December,,,,,,2.24,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,22.21,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
