"KEENAGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6148,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.00,3.78,
February,,,,,,,,,,3.50,0.34,
March,,,,,,,,,,0.80,3.41,
April,,,,,,,,,,0.89,1.21,
May,,,,,,,,,,2.64,1.39,
June,,,,,,,,,,2.27,1.06,
July,,,,,,,,,,4.01,3.78,
August,,,,,,,,,,5.31,5.24,
September,,,,,,,,,,1.99,3.30,
October,,,,,,,,,,4.01,5.90,
November,,,,,,,,,,3.97,4.03,
December,,,,,,,,,,6.61,3.45,
Total,,,,,,,,,,38.00,36.89,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,36.89,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,
