"MALLARANEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6170,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.69,9.18,7.48,8.59,6.18,6.34,9.61,9.67,12.67,2.60,7.81,
February,6.34,2.17,7.38,8.07,2.77,8.13,6.91,5.48,6.21,4.03,1.25,
March,6.34,8.94,4.53,3.00,2.02,2.78,2.50,7.23,3.31,0.97,4.81,
April,4.28,2.70,4.30,4.09,3.55,6.00,3.40,4.05,3.01,1.45,3.03,
May,8.20,3.85,3.64,2.98,7.50,5.06,4.47,2.03,1.24,3.32,1.85,
June,3.02,0.77,3.84,3.38,7.23,1.72,4.69,5.00,7.07,3.44,3.10,
July,5.80,4.55,7.73,5.81,6.15,7.11,4.01,5.07,4.74,9.41,6.66,
August,4.49,6.60,6.22,10.07,9.51,6.49,6.02,10.97,6.56,8.67,9.85,
September,5.62,2.74,8.43,9.71,6.85,4.76,6.44,9.14,7.73,2.49,4.64,
October,5.25,11.05,2.95,10.85,6.94,6.02,7.67,5.89,9.70,9.85,4.08,
November,10.48,5.16,4.91,8.04,7.82,5.11,12.86,6.33,8.47,8.65,7.78,
December,6.73,8.36,8.34,7.94,11.57,5.84,2.72,4.11,7.99,11.01,8.42,
Total,76.24,66.07,69.75,82.53,78.09,65.36,71.30,74.97,78.70,65.89,63.28,
Calc annual,76.24,66.07,69.75,82.53,78.09,65.36,71.30,74.97,78.70,65.89,63.28,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
