"ARDKINGLAS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5428,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,12.61,13.89,10.26,11.57,8.30,8.70,13.25,12.33,20.04,2.91,14.02,
February,13.00,3.53,8.28,11.60,2.24,7.33,7.05,6.20,8.24,2.70,0.54,
March,11.21,12.16,3.10,4.59,0.68,3.30,8.12,6.96,8.71,1.74,4.73,
April,4.32,2.69,5.05,6.87,4.95,7.20,3.11,6.22,5.01,2.58,2.77,
May,9.62,5.47,7.39,3.72,5.19,10.26,3.98,4.10,1.04,7.52,3.09,
June,3.40,1.15,4.37,3.37,4.08,1.46,5.58,5.69,5.28,5.76,4.35,
July,6.63,5.36,6.14,7.52,7.14,3.07,4.06,4.52,6.81,5.18,3.05,
August,4.57,6.66,3.79,7.66,5.71,5.09,7.92,6.07,6.61,7.51,7.83,
September,5.41,4.76,3.91,10.70,8.53,5.63,5.88,7.99,6.65,3.44,5.45,
October,7.94,7.27,4.16,13.56,5.12,7.83,10.55,9.27,11.70,10.87,11.84,
November,8.37,3.90,6.79,6.45,6.82,1.90,11.10,9.05,12.88,10.87,11.08,
December,7.33,11.87,9.58,7.13,12.44,6.66,5.79,1.57,9.70,20.64,10.74,
Total,94.41,78.71,72.82,94.74,71.20,68.43,86.39,79.97,102.67,81.72,79.49,
Calc annual,94.41,78.71,72.82,94.74,71.20,68.43,86.39,79.97,102.67,81.72,79.49,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
