"BARTLEY, THE NURSERIES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,648,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,4.89,
February,,,,,,,,,,,1.06,
March,,,,,,,,,,,1.39,
April,,,,,,,,,,,2.81,
May,,,,,,,,,,,2.11,
June,,,,,,,,,,,1.01,
July,,,,,,,,,,,2.47,
August,,,,,,,,,,,4.22,
September,,,,,,,,,,,3.35,
October,,,,,,,,,,,2.25,
November,,,,,,,,,,,5.98,
December,,,,,,,,,,,3.87,
Total,,,,,,,,,,,35.41,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.41,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
