"CHIPPING SODBURY, HORTON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2140,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,3.48,5.45,1.09,5.25,
February,,,,,,,,3.52,3.23,1.01,0.65,
March,,,,,,,,2.89,3.39,0.30,2.51,
April,,,,,,,,1.36,1.72,0.83,1.84,
May,,,,,,,,1.13,0.57,2.38,1.40,
June,,,,,,,,3.44,2.71,1.56,0.51,
July,,,,,,,,3.97,2.91,1.26,3.47,
August,,,,,,,,4.86,2.24,2.91,3.02,
September,,,,,,,,6.25,1.17,0.19,3.65,
October,,,,,,,3.88,2.26,5.60,4.76,2.57,
November,,,,,,,7.75,2.95,3.00,8.26,3.98,
December,,,,,,,0.50,3.04,3.51,7.49,3.57,
Total,,,,,,,,39.15,35.50,32.04,32.42,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,12.13,39.15,35.50,32.04,32.42,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
