"MARLBOROUGH, WILCOT MANOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1523,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,4.64,4.04,3.36,1.42,4.56,
February,,,,,,,2.86,4.60,1.10,0.78,0.61,
March,,,,,,,0.80,2.83,1.77,0.15,1.39,
April,,,,,,,4.05,1.56,0.69,0.44,2.35,
May,,,,,,,3.08,1.30,1.20,2.10,1.71,
June,,,,,,,2.66,2.91,1.92,1.63,1.14,
July,,,,,,,2.44,4.78,2.27,1.65,2.00,
August,,,,,,,1.22,6.23,1.16,0.73,4.01,
September,,,,,,,1.17,5.46,1.05,0.55,2.73,
October,,,,,,,3.07,2.31,4.05,4.36,2.05,
November,,,,,,,6.73,2.50,2.75,8.19,4.80,
December,,,,,,,0.71,3.32,2.59,9.13,4.90,
Total,,,,,,,33.43,41.84,23.91,31.13,32.25,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,33.43,41.84,23.91,31.13,32.25,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,-0.00,
