"UPTON, PARK HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1106,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.08,2.44,1.99,3.11,1.16,2.45,
February,,,,,,2.62,2.69,2.94,1.66,0.58,0.46,
March,,,,,,0.55,0.64,1.69,1.55,0.06,1.66,
April,,,,,,1.63,2.43,1.37,1.33,1.64,2.03,
May,,,,,,2.10,2.18,0.91,0.82,1.31,1.74,
June,,,,,,0.03,1.97,3.58,2.45,1.05,2.13,
July,,,,,,2.58,1.47,2.94,2.98,1.66,2.56,
August,,,,,,1.65,0.83,3.25,1.11,0.95,1.83,
September,,,,,,3.09,1.32,4.58,0.81,0.38,3.02,
October,,,,,,3.03,1.99,1.70,3.53,2.30,1.17,
November,,,,,1.89,1.21,3.27,2.69,2.31,5.66,2.75,
December,,,,,3.22,1.96,0.46,2.60,2.20,3.79,2.09,
Total,,,,,,21.53,21.69,30.24,23.86,20.54,23.89,
Calc annual,0.00,0.00,0.00,0.00,5.11,21.53,21.69,30.24,23.86,20.54,23.89,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,
