"LEICESTER TOWN HALL SQUARE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.14,2.33,3.11,1.14,2.02,1.29,2.39,,,,,
February,1.11,0.21,2.22,3.21,0.57,2.27,2.52,,,,,
March,2.35,0.88,1.82,1.40,0.67,0.82,0.77,,,,,
April,4.59,0.92,2.64,1.59,1.94,1.35,1.67,,,,,
May,1.97,1.68,0.61,1.29,3.68,3.15,2.57,,,,,
June,1.28,0.73,0.52,0.39,2.13,0.02,1.59,,,,,
July,3.24,0.19,4.26,3.55,2.44,1.96,2.10,,,,,
August,0.71,3.96,4.67,2.10,2.53,1.20,2.24,,,,,
September,1.64,0.76,2.10,2.33,2.39,2.18,1.36,,,,,
October,1.32,2.62,0.61,2.69,4.09,2.56,,,,,,
November,0.85,1.45,0.93,1.78,2.02,1.33,,,,,,
December,2.08,1.54,3.12,2.66,1.67,1.52,,,,,,
Total,23.28,17.27,26.61,24.13,26.15,19.65,17.21,,,,,
Calc annual,23.28,17.27,26.61,24.13,26.15,19.65,17.21,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
