"ST MARTIN'S (LES BLANCHES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4434,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.15,3.00,4.55,2.11,4.45,5.55,5.16,4.66,6.01,2.45,5.04,
February,0.97,0.37,1.93,5.81,1.08,3.41,2.71,2.22,4.18,1.47,1.52,
March,2.83,1.57,3.33,2.25,2.99,0.76,1.23,3.52,3.33,0.07,2.21,
April,2.89,1.14,3.41,2.40,3.23,2.98,4.69,2.06,3.15,2.42,3.71,
May,1.88,1.54,0.87,4.54,3.06,4.73,2.56,0.83,3.37,2.19,1.82,
June,2.35,0.34,1.54,0.54,1.05,0.00,3.66,3.15,3.07,2.37,1.09,
July,3.30,0.55,2.69,1.19,2.92,2.59,1.22,3.00,0.63,2.01,1.88,
August,1.14,1.57,2.16,1.85,2.40,3.08,1.63,2.81,2.03,1.46,3.31,
September,4.85,1.00,2.50,2.73,4.58,2.57,0.42,6.89,1.41,2.05,3.11,
October,2.23,0.81,2.66,6.56,4.65,3.14,3.45,1.50,7.16,5.51,3.03,
November,1.86,2.47,2.12,4.38,1.72,4.04,7.85,4.13,4.15,8.03,8.53,
December,3.93,2.50,4.57,3.66,3.62,6.54,1.45,2.64,3.81,6.86,4.06,
Total,32.38,16.86,32.33,38.02,35.75,39.39,36.03,37.41,42.30,36.89,39.31,
Calc annual,32.38,16.86,32.33,38.02,35.75,39.39,36.03,37.41,42.30,36.89,39.31,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
