"GRASSMOOR COLLIERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,None,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.43,2.60,3.83,0.97,1.92,2.21,2.62,1.56,,,,
February,2.31,0.22,2.25,4.21,0.57,2.65,1.28,1.34,,,,
March,1.38,1.06,1.28,0.88,0.78,0.40,0.31,2.34,,,,
April,4.51,0.68,2.34,2.57,1.29,1.65,1.14,1.59,,,,
May,2.75,-999.00,0.23,2.43,2.35,2.70,1.56,0.69,,,,
June,1.52,-999.00,0.58,0.21,1.40,0.06,1.36,3.23,,,,
July,3.50,,3.15,3.40,3.88,1.18,2.02,1.84,,,,
August,0.40,3.54,4.60,1.56,2.18,1.63,2.11,2.48,,,,
September,0.93,0.60,1.11,2.42,1.25,2.76,0.56,3.15,,,,
October,1.37,2.36,0.50,1.22,4.37,2.67,2.10,1.83,,,,
November,0.77,1.24,0.88,2.06,1.34,1.92,3.41,2.32,,,,
December,2.03,2.01,2.90,2.70,2.82,2.33,0.77,2.63,,,,
Total,23.90,15.91,23.65,24.63,24.15,22.16,19.24,25.00,,,,
Calc annual,23.90,14.31,23.65,24.63,24.15,22.16,19.24,25.00,0.00,0.00,0.00,
Difference,0.00,1.60,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,
