"HALESOWEN (HASBURY COTTAGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.03,2.29,3.53,,,,,,,,,
February,1.17,0.19,2.50,,,,,,,,,
March,2.90,1.13,1.91,,,,,,,,,
April,4.13,0.99,3.07,,,,,,,,,
May,2.70,1.20,1.05,,,,,,,,,
June,2.95,0.54,0.81,,,,,,,,,
July,3.68,0.59,5.35,,,,,,,,,
August,1.91,3.01,4.97,,,,,,,,,
September,1.95,0.98,2.85,,,,,,,,,
October,3.16,1.71,0.54,,,,,,,,,
November,0.61,1.65,1.06,,,,,,,,,
December,2.13,1.85,3.82,,,,,,,,,
Total,30.32,16.13,31.46,,,,,,,,,
Calc annual,30.32,16.13,31.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
