"LOUGHBOROUGH, PARK ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2517,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,2.84,2.77,5.08,1.31,2.84,
February,,,,,,,2.29,1.96,2.21,0.63,0.44,
March,,,,,,,0.81,1.98,1.67,0.06,2.20,
April,,,,,,,1.70,1.63,0.57,1.19,2.97,
May,,,,,,,3.13,0.87,1.30,1.46,2.51,
June,,,,,,,2.82,3.87,2.61,1.25,1.21,
July,,,,,,,2.12,2.17,1.42,1.52,5.79,
August,,,,,,,2.11,2.49,3.16,2.32,3.05,
September,,,,,,,0.68,4.75,1.00,0.53,3.46,
October,,,,,,,2.60,1.98,4.32,3.01,2.22,
November,,,,,,,4.29,2.70,3.39,5.12,3.37,
December,,,,,,,0.69,2.60,1.53,4.58,2.18,
Total,,,,,,,26.08,29.77,28.26,22.98,32.24,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,26.08,29.77,28.26,22.98,32.24,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,-0.00,0.00,0.00,
