"MOORFOOT HILLS (EDGELAW)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.55,5.50,2.60,1.75,2.20,2.65,3.20,2.35,4.90,1.15,3.65,
February,3.30,0.65,2.15,4.00,0.70,4.65,2.50,1.10,2.20,0.85,0.75,
March,3.15,3.00,1.90,1.30,0.85,2.75,1.75,2.45,3.10,0.30,2.20,
April,2.75,0.85,1.90,2.95,1.30,3.95,2.20,1.75,1.10,1.55,1.10,
May,3.20,1.80,1.25,2.80,3.90,4.50,3.65,1.60,1.70,1.85,1.10,
June,1.05,0.45,1.60,1.45,1.90,0.50,3.60,2.90,4.45,2.20,1.50,
July,3.60,2.75,3.70,3.10,4.00,1.25,3.55,2.80,2.00,3.50,3.40,
August,6.35,4.70,1.70,4.30,3.00,3.75,2.50,6.15,4.55,4.55,4.85,
September,1.35,1.65,1.95,2.20,3.75,4.90,3.90,8.50,2.00,0.30,4.35,
October,1.70,3.80,2.00,3.50,2.75,1.90,3.85,3.85,3.62,3.20,3.00,
November,2.60,1.25,1.40,4.20,1.60,0.90,3.35,2.90,3.10,3.70,4.65,
December,2.65,3.80,3.00,2.45,3.00,3.25,0.95,2.35,2.30,5.20,2.10,
Total,35.25,30.20,25.15,34.00,28.95,34.95,35.00,38.70,35.02,28.35,32.65,
Calc annual,35.25,30.20,25.15,34.00,28.95,34.95,35.00,38.70,35.02,28.35,32.65,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
