"WHALEY BRIDGE, TODDS BROOK LODGE, (TODD BROOK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2731,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,3.96,4.35,4.37,8.95,2.79,6.05,
February,,,,,,6.27,3.03,2.11,5.34,0.72,0.62,
March,,,,,,2.46,2.61,5.06,2.78,0.94,3.52,
April,,,,,,2.57,1.72,4.43,1.62,1.59,2.73,
May,,,,,,4.17,3.90,1.51,1.02,3.27,2.83,
June,,,,,,0.23,3.19,7.15,5.27,2.02,3.17,
July,,,,,,2.19,2.53,3.09,2.35,5.27,8.35,
August,,,,,,4.09,4.03,5.19,6.27,5.00,4.96,
September,,,,,,5.09,3.95,7.29,0.90,2.45,4.02,
October,,,,,,6.11,4.33,3.10,5.37,5.60,6.75,
November,,,,,2.14,3.23,5.41,4.28,7.30,8.93,4.73,
December,,,,,4.12,3.45,2.88,1.60,3.04,8.08,4.74,
Total,,,,,,43.82,41.93,49.18,50.21,46.66,52.47,
Calc annual,0.00,0.00,0.00,0.00,6.26,43.82,41.93,49.18,50.21,46.66,52.47,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,-0.00,
