"ANCRUM (MONTEVIOT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5050,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.83,5.03,1.68,1.88,1.41,1.63,2.51,2.17,3.92,0.89,2.40,
February,2.18,0.43,2.26,2.62,0.91,4.56,2.42,0.99,2.14,1.17,0.67,
March,3.07,1.90,1.97,1.04,1.09,2.61,0.93,2.16,3.79,0.15,2.02,
April,2.11,0.80,2.88,2.04,1.09,2.53,2.22,1.94,0.93,1.41,1.51,
May,2.89,1.78,0.61,2.34,3.51,4.90,2.63,1.95,1.82,1.22,0.94,
June,1.13,0.86,1.45,1.07,1.86,0.35,3.37,3.17,4.87,1.49,1.53,
July,3.56,2.41,3.95,2.18,3.58,1.57,2.63,2.37,1.55,3.44,4.92,
August,4.04,5.81,2.15,4.89,2.95,3.87,3.99,6.18,3.97,4.48,4.32,
September,1.67,1.98,2.38,1.93,2.95,4.83,4.19,5.18,1.41,0.30,2.24,
October,1.57,2.79,2.72,2.74,2.87,2.08,3.88,2.39,4.07,2.81,3.27,
November,1.64,1.56,0.68,3.42,1.08,1.57,2.82,2.54,2.78,2.65,3.07,
December,2.55,2.54,2.23,2.01,3.28,2.80,0.67,1.98,1.58,4.16,2.22,
Total,29.24,27.89,24.96,28.16,26.58,33.30,32.26,33.02,32.83,24.17,29.11,
Calc annual,29.24,27.89,24.96,28.16,26.58,33.30,32.26,33.02,32.83,24.17,29.11,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,
