"DUBLIN, SUFFOLK STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,3.36,2.25,,,,,,
February,,,,,0.76,4.06,,,,,,
March,,,,,0.51,0.59,,,,,,
April,,,,,1.66,2.31,,,,,,
May,,,,,2.65,5.22,,,,,,
June,,,,,2.63,0.24,,,,,,
July,,,,,3.49,2.56,,,,,,
August,,,,,3.13,0.95,,,,,,
September,,,,,5.33,2.15,,,,,,
October,,,,,1.72,2.46,,,,,,
November,,,,,2.22,3.10,,,,,,
December,,,,,4.58,1.80,,,,,,
Total,,,,,32.04,27.69,,,,,,
Calc annual,0.00,0.00,0.00,0.00,32.04,27.69,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
