"CHESTER SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2796,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.94,3.08,3.41,1.39,2.21,1.87,,,3.97,1.49,3.98,
February,2.34,0.28,1.23,3.61,0.69,4.08,,,1.86,0.84,0.42,
March,3.14,1.03,1.11,0.81,0.95,0.75,,,1.94,0.20,4.01,
April,4.21,0.97,1.44,1.77,1.93,1.90,,,1.61,1.14,2.85,
May,2.79,1.07,0.26,3.08,4.71,3.04,,,1.69,2.33,1.62,
June,4.45,0.14,1.67,0.40,2.77,0.00,,,3.97,2.00,0.80,
July,5.42,0.54,3.43,3.23,4.65,2.14,,,1.36,3.19,5.40,
August,1.53,3.30,3.53,2.90,4.69,4.21,,,2.50,3.29,3.84,
September,2.35,0.67,2.73,2.71,3.42,2.96,,,1.84,1.47,3.50,
October,2.80,1.32,0.49,3.38,3.40,3.67,,,3.18,4.20,4.16,
November,0.55,2.20,1.05,1.82,1.66,2.81,,,3.36,5.06,3.29,
December,2.05,2.27,3.71,4.02,2.86,2.04,,,2.22,4.08,4.20,
Total,34.57,16.87,24.06,29.12,33.94,29.47,,,29.50,29.29,38.07,
Calc annual,34.57,16.87,24.06,29.12,33.94,29.47,0.00,0.00,29.50,29.29,38.07,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,NaN,NaN,0.00,0.00,0.00,
