"WEST COKER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.60,2.77,4.21,1.62,3.41,2.99,3.28,3.21,4.07,1.55,5.00,
February,0.72,0.33,2.30,7.05,0.66,3.91,1.66,3.90,1.94,1.08,0.63,
March,2.78,2.09,2.47,1.39,1.37,0.75,0.55,3.65,2.22,0.29,1.72,
April,4.28,0.95,2.54,1.74,2.88,2.00,2.11,1.21,1.13,0.90,2.94,
May,1.90,2.11,0.48,1.57,4.81,4.27,2.33,1.06,1.86,2.53,1.43,
June,1.51,0.50,0.61,0.38,3.04,0.04,2.41,2.39,2.60,2.08,0.33,
July,4.58,0.79,4.54,0.80,3.41,2.36,3.51,3.58,1.69,1.28,1.63,
August,1.92,1.57,4.18,2.02,2.96,3.24,1.17,3.27,1.95,1.22,2.84,
September,1.61,0.59,1.92,3.01,4.96,3.37,0.61,5.02,1.42,0.78,3.64,
October,2.30,1.08,1.44,5.13,5.25,3.97,3.54,2.70,6.14,4.96,2.48,
November,1.41,1.99,1.92,2.30,2.97,2.93,8.70,2.50,3.41,5.97,4.67,
December,2.49,1.46,3.60,3.10,4.90,3.57,0.47,3.60,2.11,8.08,2.48,
Total,30.10,16.23,30.21,30.11,40.62,33.40,30.34,36.09,30.54,30.72,29.79,
Calc annual,30.10,16.23,30.21,30.11,40.62,33.40,30.34,36.09,30.54,30.72,29.79,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
