"STANSTED (BENTFIELD PLACE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1244,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.12,1.30,2.83,1.43,2.55,1.49,3.62,1.62,2.21,
February,,,1.78,2.97,0.97,3.21,2.91,3.66,1.43,0.77,0.64,
March,,,2.06,1.60,1.01,1.02,0.14,1.85,2.48,0.03,1.99,
April,,,2.60,1.44,3.23,1.87,3.20,1.61,1.04,1.79,2.31,
May,,,1.02,1.28,4.04,2.31,1.22,0.73,1.75,1.71,2.80,
June,,,1.29,0.87,2.93,0.45,2.75,3.09,2.34,0.48,1.16,
July,,0.27,3.20,2.77,3.77,4.27,2.32,2.78,2.30,2.18,2.34,
August,,1.01,2.68,1.93,2.10,2.38,1.65,3.18,2.22,1.20,2.37,
September,,1.68,3.70,1.76,3.37,2.93,1.90,4.43,1.01,0.46,4.02,
October,,1.05,0.68,4.58,4.18,3.41,2.37,2.33,3.41,3.76,1.41,
November,,1.92,1.24,1.72,2.95,1.54,4.47,2.62,2.28,4.86,3.52,
December,,1.48,2.22,2.42,2.41,1.75,0.27,2.55,2.65,5.00,2.73,
Total,,,25.59,24.64,33.79,26.57,25.75,30.32,26.53,23.86,27.50,
Calc annual,0.00,7.41,25.59,24.64,33.79,26.57,25.75,30.32,26.53,23.86,27.50,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
