"KNAPP HILL ULUNDI",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,233,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.50,2.48,3.45,1.57,2.50,1.99,4.72,1.72,3.15,1.33,3.32,
February,0.29,0.29,2.24,3.96,0.33,3.57,1.91,4.10,1.73,0.52,0.77,
March,1.66,1.32,1.80,2.84,1.07,0.64,0.32,3.31,2.02,0.00,1.39,
April,3.91,0.75,3.10,2.33,3.63,2.24,3.26,1.76,2.01,0.60,1.60,
May,0.89,1.54,0.79,2.65,2.94,1.63,1.53,1.53,2.20,1.98,2.23,
June,1.41,0.14,1.19,0.60,2.72,0.00,3.05,2.87,2.08,1.28,1.18,
July,5.43,0.14,3.51,1.55,4.08,3.12,2.01,1.78,2.11,1.08,2.07,
August,1.57,0.71,2.88,1.52,2.66,4.33,1.42,3.16,1.70,1.61,2.57,
September,2.37,1.23,1.74,1.59,3.56,2.69,0.95,4.71,1.29,0.24,2.59,
October,2.25,0.62,0.93,6.22,3.65,2.93,2.41,1.29,4.52,2.69,1.00,
November,1.06,1.76,0.67,1.15,2.76,1.39,4.98,3.45,1.72,6.35,3.25,
December,2.21,1.02,3.60,2.15,3.79,3.05,0.31,4.39,2.59,5.91,1.96,
Total,25.55,12.00,25.90,28.13,33.69,27.58,26.87,34.07,27.12,23.59,23.93,
Calc annual,25.55,12.00,25.90,28.13,33.69,27.58,26.87,34.07,27.12,23.59,23.93,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
