"KILBIRNIE (PUNDEAVON RESERVOIR 1.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5253/1,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,10.27,12.40,6.77,12.90,9.20,8.51,10.22,12.28,12.75,3.57,11.33,
February,12.90,4.10,8.51,6.13,4.20,6.48,8.58,8.78,8.02,3.78,0.40,
March,8.34,13.70,3.60,3.70,1.26,4.70,9.17,7.32,6.55,2.46,5.10,
April,3.90,3.16,4.56,4.80,3.55,5.20,3.64,8.45,2.85,2.22,3.08,
May,10.35,4.87,7.42,4.65,5.82,11.32,4.18,5.17,3.32,6.25,4.32,
June,4.40,2.90,5.02,4.60,5.50,1.60,4.68,8.34,8.88,5.68,4.56,
July,7.67,8.26,5.42,9.23,6.66,3.17,6.13,5.47,5.86,9.32,4.90,
August,10.45,10.80,6.30,11.53,7.19,7.70,5.53,7.28,7.00,10.44,9.24,
September,5.70,4.50,7.35,13.80,8.12,6.13,5.78,10.30,6.22,3.48,5.66,
October,3.10,8.50,4.83,11.55,6.30,8.90,5.78,11.17,14.28,13.10,14.48,
November,9.20,6.12,9.60,9.60,8.60,2.28,7.25,8.00,14.90,12.65,9.43,
December,7.80,15.58,8.00,10.02,9.88,6.13,6.08,1.25,8.50,16.91,8.26,
Total,94.08,94.89,77.38,102.51,76.28,72.12,77.02,93.81,99.13,89.86,80.76,
Calc annual,94.08,94.89,77.38,102.51,76.28,72.12,77.02,93.81,99.13,89.86,80.76,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
