"HASLINGDEN MITCHELLS HOUSE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2948,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.75,8.26,4.80,5.40,3.86,3.57,6.35,5.34,12.23,2.29,6.75,
February,4.58,0.47,5.19,7.77,1.45,7.61,4.49,2.62,5.08,1.12,0.40,
March,4.98,4.13,3.60,2.01,1.64,1.73,2.58,4.96,4.39,1.51,3.23,
April,5.81,1.79,3.44,4.56,2.20,2.99,2.28,3.67,1.28,1.22,2.48,
May,5.58,3.26,2.15,4.01,6.80,5.02,3.29,1.50,1.56,3.73,1.64,
June,2.93,0.52,3.26,1.39,2.75,0.08,2.95,4.31,6.96,1.54,2.52,
July,7.39,2.35,5.87,5.18,4.49,2.09,2.82,4.78,2.31,3.26,6.42,
August,3.05,6.80,6.37,6.87,7.97,4.53,4.41,6.77,7.50,4.59,6.18,
September,2.95,2.12,4.68,6.71,5.51,4.66,4.62,7.88,1.01,1.94,3.67,
October,1.55,3.17,1.22,6.81,5.07,6.33,3.80,4.67,6.51,5.15,4.52,
November,2.53,2.98,3.79,6.84,3.03,3.06,8.26,4.74,7.83,8.61,4.06,
December,3.77,7.36,5.63,5.23,7.69,3.98,2.31,1.36,3.62,8.88,4.26,
Total,49.87,43.21,50.00,62.83,52.46,45.65,48.16,52.60,60.28,43.84,46.13,
Calc annual,49.87,43.21,50.00,62.78,52.46,45.65,48.16,52.60,60.28,43.84,46.13,
Difference,-0.00,0.00,0.00,0.05,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
