"WROUGHTON (BASSET DOWN HO.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1496,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.12,3.14,3.17,2.04,3.78,3.12,4.62,3.31,4.86,1.44,4.47,
February,1.08,0.31,3.65,5.37,0.38,4.59,2.42,4.54,2.16,0.85,0.70,
March,2.19,1.75,3.23,2.00,1.15,0.34,1.10,3.12,2.43,0.19,2.05,
April,6.08,0.65,3.32,2.54,3.10,1.96,2.77,1.84,1.91,1.18,2.27,
May,2.87,2.20,1.01,2.04,4.94,2.94,2.98,1.04,1.06,2.05,1.57,
June,2.27,0.05,1.70,0.37,3.64,0.18,2.52,2.08,2.81,1.48,1.03,
July,5.40,0.40,4.87,1.50,4.30,3.92,3.02,4.12,2.81,1.89,2.49,
August,1.27,1.76,4.71,3.06,2.30,3.70,1.43,4.72,2.04,1.61,2.02,
September,1.21,2.42,1.77,4.57,4.57,3.29,0.86,8.39,1.59,0.25,3.61,
October,2.88,1.24,1.24,5.36,4.81,3.56,2.90,2.79,5.28,4.35,2.06,
November,1.22,2.35,1.63,2.04,2.70,2.12,6.58,2.84,3.41,7.33,5.23,
December,2.75,1.90,4.16,3.40,5.91,3.64,0.47,3.05,3.12,7.46,3.63,
Total,32.34,18.17,34.46,34.29,41.58,33.36,31.67,41.84,33.48,30.08,31.13,
Calc annual,32.34,18.17,34.46,34.29,41.58,33.36,31.67,41.84,33.48,30.08,31.13,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
