"BRECON, ABERCYNRIG HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.13,7.60,
February,,,,,,,,,,0.73,0.43,
March,,,,,,,,,,0.37,2.84,
April,,,,,,,,,0.88,0.66,3.47,
May,,,,,,,,,0.71,3.56,1.13,
June,,,,,,,,,3.56,2.16,0.66,
July,,,,,,,,,1.57,2.00,3.37,
August,,,,,,,,,3.20,1.18,2.54,
September,,,,,,,,,1.30,1.58,4.14,
October,,,,,,,,,6.75,5.24,3.95,
November,,,,,,,,,5.47,10.26,4.19,
December,,,,,,,,,3.29,11.89,4.30,
Total,,,,,,,,,,40.76,38.62,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.73,40.76,38.62,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
