"CANNINGTON (ASHFORD FARM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.80,2.80,4.28,2.67,4.28,,,,,
February,,,3.33,8.86,0.29,3.02,2.15,,,,,
March,,,2.18,1.30,1.08,0.41,0.86,,,,,
April,,,3.15,2.14,2.98,2.49,2.45,,,,,
May,,,0.85,1.60,3.23,3.44,1.13,,,,,
June,,,0.88,0.58,2.98,0.02,2.95,,,,,
July,,,3.07,1.74,3.98,2.53,2.50,,,,,
August,,,4.00,2.54,9.72,3.63,1.62,,,,,
September,,,1.95,3.27,5.14,3.90,2.44,,,,,
October,,,1.92,4.93,5.81,2.69,4.89,,,,,
November,,,1.98,2.25,3.15,3.45,,,,,,
December,,,5.75,2.65,4.65,3.27,,,,,,
Total,,,32.86,34.66,47.29,31.52,,,,,,
Calc annual,0.00,0.00,32.86,34.66,47.29,31.52,25.27,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
