"PENDERYN RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.74,8.84,6.01,4.84,,,,,,,,
February,2.72,0.19,6.95,14.71,,,,,,,,
March,7.70,6.73,5.33,2.17,,,,,,,,
April,9.00,1.04,3.80,4.65,,,,,,,,
May,3.80,1.81,1.64,3.39,,,,,,,,
June,3.60,0.52,1.86,0.89,,,,,,,,
July,6.39,3.22,6.38,3.61,,,,,,,,
August,2.42,5.22,3.84,4.22,,,,,,,,
September,5.94,3.00,4.87,3.92,,,,,,,,
October,6.33,2.26,2.10,10.62,,,,,,,,
November,3.03,5.37,2.80,5.21,,,,,,,,
December,7.81,4.88,8.90,5.68,,,,,,,,
Total,67.48,43.08,54.48,63.91,,,,,,,,
Calc annual,67.48,43.08,54.48,63.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
