"LOCH FYNE, CASTLE LACHLAN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5424,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.58,13.64,9.39,,7.12,7.00,13.54,11.96,17.60,3.01,9.16,
February,7.83,4.30,8.15,,2.61,7.07,6.74,5.41,7.58,3.18,0.31,
March,5.13,9.57,1.46,,0.87,3.79,7.30,6.90,7.57,1.61,2.73,
April,3.07,3.11,3.03,,5.27,7.65,2.94,6.58,4.05,2.16,1.42,
May,6.92,5.50,6.88,,4.62,9.11,3.65,4.48,1.72,4.79,3.73,
June,2.58,1.43,4.15,,4.11,2.10,4.19,4.74,4.97,4.91,3.77,
July,5.04,3.41,6.51,,6.48,2.61,4.88,4.26,5.45,4.84,4.63,
August,7.82,6.03,5.50,,6.18,5.46,6.96,7.80,4.62,11.14,8.45,
September,5.35,4.29,6.01,,8.51,5.80,5.92,8.04,6.54,4.24,4.22,
October,6.00,5.34,5.78,11.01,6.22,8.03,11.26,7.93,11.96,10.31,11.59,
November,10.01,3.89,8.86,7.90,6.05,1.75,10.42,8.37,12.54,8.44,11.06,
December,6.44,13.58,11.26,9.10,10.02,5.11,8.05,1.83,8.41,19.42,9.12,
Total,72.77,74.09,76.98,,68.06,65.48,85.85,78.30,93.01,78.05,70.19,
Calc annual,72.77,74.09,76.98,28.01,68.06,65.48,85.85,78.30,93.01,78.05,70.19,
Difference,0.00,0.00,0.00,NaN,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,
