"DUNSTABLE (CEMENT WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1160,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.41,2.88,
February,,,,,,,,,,0.66,0.61,
March,,,,,,,,,,0.08,1.55,
April,,,,,,,,,,1.60,1.95,
May,,,,,,,,,,2.04,2.55,
June,,,,,,,,,,0.76,1.66,
July,,,,,,,,,,1.48,2.54,
August,,,,,,,,,,0.35,2.68,
September,,,,,,,,,,0.26,3.38,
October,,,,,,,,,,3.61,1.03,
November,,,,,,,,,2.10,6.04,3.84,
December,,,,,,,,,2.41,4.57,2.73,
Total,,,,,,,,,,22.86,27.40,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.51,22.86,27.40,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
