"CHESTERFIELD LINACRE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2716,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.47,3.77,4.77,1.65,2.47,3.25,3.65,2.24,5.98,2.03,5.30,
February,2.95,0.26,3.79,6.63,1.04,4.17,2.20,1.85,3.80,0.80,0.70,
March,2.44,2.22,2.05,2.05,0.95,1.44,1.23,3.62,3.16,0.11,3.45,
April,6.04,1.51,3.80,2.74,2.45,3.19,2.17,2.41,1.11,1.20,2.83,
May,3.34,1.32,0.74,3.20,3.89,3.87,3.19,1.19,0.87,2.49,1.32,
June,1.93,0.34,0.91,0.71,2.43,0.09,2.54,3.77,2.93,1.66,1.25,
July,3.51,0.50,3.78,4.47,3.12,1.18,1.87,2.06,0.95,2.06,6.12,
August,0.74,4.10,8.24,3.86,2.95,3.38,3.26,3.61,3.02,2.11,3.27,
September,1.63,0.79,2.64,3.54,3.24,3.21,1.54,4.66,0.32,1.22,5.08,
October,1.99,2.93,1.13,2.45,5.08,3.48,2.84,2.22,5.41,4.04,3.49,
November,1.29,1.88,1.49,3.97,2.13,2.50,4.74,2.79,4.65,6.82,3.62,
December,3.03,3.38,4.38,3.39,2.84,3.02,1.75,2.87,2.70,7.06,3.21,
Total,33.36,23.00,37.72,38.66,32.59,32.78,30.98,33.29,34.90,31.60,39.64,
Calc annual,33.36,23.00,37.72,38.66,32.59,32.78,30.98,33.29,34.90,31.60,39.64,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
