"STONEHAVEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5617,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,2.00,
February,,,,,,,,,,,1.50,
March,,,,,,,,,,,1.28,
April,,,,,,,,,,,2.96,
May,,,,,,,,,,,1.29,
June,,,,,,,,,,,2.11,
July,,,,,,,,,,,1.43,
August,,,,,,,,,,,7.58,
September,,,,,,,,,,,4.40,
October,,,,,,,,,,,2.93,
November,,,,,,,,,,,3.47,
December,,,,,,,,,,,3.25,
Total,,,,,,,,,,,34.20,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.20,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
