"GLEN GAIRN, GAIRN SHIEL LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5636,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.76,1.82,6.00,3.02,1.52,2.37,4.00,2.98,4.38,1.68,2.90,
February,1.55,0.51,1.85,9.47,2.07,7.44,2.37,1.19,1.47,1.51,2.39,
March,3.32,2.29,2.34,1.33,0.86,2.91,1.31,2.82,5.08,0.30,1.51,
April,2.99,0.78,5.21,2.67,1.72,2.90,3.39,2.71,1.18,2.30,3.38,
May,2.75,2.59,1.06,6.52,4.73,3.90,2.33,3.10,2.58,1.69,1.37,
June,0.66,1.13,1.45,1.00,2.04,0.66,4.18,4.22,3.77,1.84,1.71,
July,2.76,2.34,3.95,1.94,4.51,2.78,2.15,2.64,2.33,4.20,2.84,
August,3.29,2.55,1.93,5.46,5.32,1.38,1.61,4.63,4.18,3.39,6.02,
September,2.12,1.38,2.21,2.13,4.49,3.98,3.03,5.26,3.66,0.98,6.94,
October,4.76,1.43,1.42,3.54,3.71,2.29,5.70,4.98,4.00,3.42,3.71,
November,2.42,2.36,1.86,3.91,2.15,1.60,5.83,3.54,2.95,2.56,3.50,
December,3.45,2.12,3.72,2.99,5.30,3.96,1.04,3.32,1.88,6.73,3.85,
Total,32.83,21.30,33.00,43.98,38.42,36.17,36.94,41.39,37.46,30.60,40.12,
Calc annual,32.83,21.30,33.00,43.98,38.42,36.17,36.94,41.39,37.46,30.60,40.12,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
