"DUNBLANE, KIPPENROSS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.06,,,,,,,,,,,
February,5.62,,,,,,,,,,,
March,3.53,,,,,,,,,,,
April,1.93,,,,,,,,,,,
May,4.10,,,,,,,,,,,
June,1.54,,,,,,,,,,,
July,4.08,,,,,,,,,,,
August,6.60,,,,,,,,,,,
September,2.67,,,,,,,,,,,
October,1.84,,,,,,,,,,,
November,3.63,,,,,,,,,,,
December,4.20,,,,,,,,,,,
Total,44.80,,,,,,,,,,,
Calc annual,44.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
