"FOLKESTONE (THE LEAS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,264,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.21,2.16,3.66,1.18,2.22,2.25,2.65,2.51,3.80,1.14,2.45,
February,0.47,0.29,1.98,3.84,0.58,3.56,2.99,4.10,1.19,0.76,1.80,
March,1.09,1.28,1.70,1.65,1.03,1.14,0.25,2.94,1.56,0.18,2.49,
April,2.18,1.30,2.30,1.54,2.34,3.47,3.10,1.52,3.18,1.14,1.93,
May,1.59,0.88,0.35,4.20,2.82,1.96,1.62,0.69,2.93,1.38,3.39,
June,1.51,0.18,1.55,0.50,1.49,0.54,2.84,4.71,2.02,1.58,0.86,
July,3.26,0.30,2.42,0.60,3.50,2.51,1.43,4.70,1.16,1.11,2.35,
August,1.59,1.53,3.17,1.47,3.52,1.20,1.24,3.91,1.55,2.10,2.60,
September,3.07,0.60,4.63,2.02,2.67,2.24,0.48,3.32,0.62,0.74,3.68,
October,1.17,0.39,2.43,6.26,4.59,3.31,4.23,1.08,5.94,3.92,1.46,
November,1.22,2.36,1.66,2.13,2.75,4.27,5.80,3.57,6.04,5.26,5.28,
December,3.94,1.69,2.14,2.76,2.99,3.84,0.96,4.84,3.49,6.12,2.72,
Total,24.30,12.96,27.99,28.15,30.50,30.29,27.59,37.89,33.48,25.43,31.01,
Calc annual,24.30,12.96,27.99,28.15,30.50,30.29,27.59,37.89,33.48,25.43,31.01,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,
