"BOTHWELL (MOUNT PLEASANT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5171,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,4.85,
February,,,,,,,,,,,0.24,
March,,,,,,,,,,,1.85,
April,,,,,,,,,,,1.08,
May,,,,,,,,,,,1.86,
June,,,,,,,,,,,2.18,
July,,,,,,,,,,,3.75,
August,,,,,,,,,,,4.70,
September,,,,,,,,,,,3.03,
October,,,,,,,,,,,4.91,
November,,,,,,,,,,,4.79,
December,,,,,,,,,,,2.60,
Total,,,,,,,,,,,35.84,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.84,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
