"HEYSHAM HARBOUR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3033,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.50,6.41,3.33,3.97,3.66,2.57,4.20,3.45,8.75,1.71,5.30,
February,2.30,0.22,3.86,4.91,0.53,4.93,4.47,2.69,4.60,0.77,0.28,
March,4.72,3.45,2.30,1.11,1.78,1.36,1.22,2.73,2.73,0.54,2.85,
April,3.60,1.38,1.74,2.79,1.74,2.31,1.30,1.44,1.30,1.19,2.10,
May,4.03,2.45,2.25,2.41,5.87,5.74,2.36,1.86,0.83,2.03,0.97,
June,2.40,0.36,2.86,0.61,2.68,0.46,2.85,3.43,6.40,1.43,1.14,
July,5.14,1.56,5.05,3.73,3.16,2.64,3.71,4.38,3.78,2.53,3.12,
August,1.81,6.99,4.66,5.42,4.00,3.58,3.42,6.13,4.61,5.06,5.57,
September,3.16,1.99,4.09,3.52,5.23,4.25,4.20,6.34,2.12,2.23,1.85,
October,1.38,2.34,1.01,6.74,4.72,4.67,3.10,3.18,5.16,5.10,6.34,
November,1.64,2.40,2.03,5.26,1.97,1.96,6.11,3.98,6.60,7.82,4.22,
December,2.76,4.98,4.91,4.58,5.59,2.54,0.92,1.02,3.37,6.82,3.88,
Total,36.44,34.53,38.09,45.05,40.93,37.01,37.86,40.63,50.25,37.23,37.62,
Calc annual,36.44,34.53,38.09,45.05,40.93,37.01,37.86,40.63,50.25,37.23,37.62,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,
