"NANTWICH REASEHEATH HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2764,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.39,3.48,3.67,2.09,2.46,2.26,2.34,2.58,4.78,1.72,4.41,
February,3.07,0.33,2.56,4.34,1.05,4.06,2.81,1.55,2.25,0.76,0.35,
March,2.95,1.36,1.84,1.62,1.06,1.21,0.96,2.85,1.72,0.56,3.18,
April,4.25,1.10,2.16,1.89,1.83,1.42,1.46,2.34,1.37,0.80,2.93,
May,3.67,1.32,0.73,3.41,5.13,3.74,3.77,1.41,0.84,1.91,2.14,
June,3.69,0.34,1.13,0.62,1.36,0.08,1.70,4.94,4.62,1.59,0.69,
July,4.85,0.66,3.58,3.02,4.00,2.33,3.79,2.13,1.96,3.07,5.94,
August,1.42,3.78,3.93,3.08,3.71,3.34,3.13,4.69,3.32,3.20,2.79,
September,2.68,0.73,2.99,3.27,3.80,3.54,2.40,3.61,0.90,2.05,3.30,
October,1.61,2.63,0.40,3.91,3.91,3.37,2.69,2.61,3.90,5.87,3.86,
November,0.60,1.82,1.21,1.80,1.68,2.11,4.92,2.75,4.44,5.84,3.09,
December,2.11,2.53,4.82,4.11,2.98,2.41,0.93,1.31,2.29,4.51,3.12,
Total,34.29,20.08,29.02,33.16,32.97,29.87,30.90,32.77,32.39,31.88,35.80,
Calc annual,34.29,20.08,29.02,33.16,32.97,29.87,30.90,32.77,32.39,31.88,35.80,
Difference,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
