"MT BELLEW B.N.S.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6158,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,6.57,1.76,5.62,
February,,,,,,,,,4.39,3.55,0.73,
March,,,,,,,,,3.62,0.96,4.09,
April,,,,,,,,,2.52,1.67,2.44,
May,,,,,,,,,1.94,1.93,3.11,
June,,,,,,,,,5.97,1.85,2.32,
July,,,,,,,,,2.86,4.23,4.42,
August,,,,,,,,,6.57,5.72,7.28,
September,,,,,,,,,3.84,1.41,3.73,
October,,,,,,,,,6.81,4.36,6.11,
November,,,,,,,,,5.97,6.09,5.16,
December,,,,,,,,,3.59,8.99,4.49,
Total,,,,,,,,,54.65,42.52,49.50,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.65,42.52,49.50,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,
