"SUTTON, TOWER COTTAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.01,1.86,1.02,,,,,,,,
February,,0.68,0.94,4.71,,,,,,,,
March,,1.53,0.89,0.79,,,,,,,,
April,,0.64,2.54,2.88,,,,,,,,
May,,1.13,0.64,1.13,,,,,,,,
June,,0.09,0.80,1.02,,,,,,,,
July,,3.97,1.99,2.29,,,,,,,,
August,,2.81,3.65,4.31,,,,,,,,
September,0.78,1.21,1.84,1.69,,,,,,,,
October,4.53,1.38,0.71,2.25,,,,,,,,
November,1.52,2.11,0.31,2.03,,,,,,,,
December,1.92,1.55,1.38,1.50,,,,,,,,
Total,,19.11,17.55,25.62,,,,,,,,
Calc annual,8.75,19.11,17.55,25.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
