"BATH, CLAVERTON LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1984,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,3.84,2.99,3.92,3.10,4.39,1.33,4.05,
February,,,,,0.15,4.26,2.05,4.03,2.27,1.03,0.86,
March,,,,,1.28,0.91,1.04,3.30,3.05,0.19,1.95,
April,,,,,2.80,2.55,3.45,1.66,1.52,0.72,1.83,
May,,,,,4.89,4.56,2.35,0.80,1.97,1.73,1.73,
June,,,,,2.43,0.00,2.73,2.81,2.54,1.16,0.29,
July,,,,,3.55,3.49,2.55,3.07,3.27,1.72,2.49,
August,,,,,3.08,2.15,1.80,5.23,3.65,2.36,4.21,
September,,,,,3.49,3.40,1.24,6.07,1.37,0.49,3.84,
October,,,,,5.27,2.79,3.69,2.28,4.61,5.07,2.86,
November,,,,,2.91,2.34,6.83,3.18,3.05,7.14,4.09,
December,,,,,3.87,3.63,0.44,3.05,3.12,5.95,3.57,
Total,,,,,37.56,33.07,32.09,38.58,34.81,28.89,31.77,
Calc annual,0.00,0.00,0.00,0.00,37.56,33.07,32.09,38.58,34.81,28.89,31.77,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
