"KNOWLE GREEN PRESTON W.W.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2979,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.10,7.60,3.15,4.10,3.60,3.18,5.15,4.59,9.96,2.07,6.13,
February,2.78,0.28,4.95,3.70,0.87,4.30,6.15,2.38,4.93,1.22,0.41,
March,3.82,3.95,2.10,3.18,1.83,2.18,1.68,3.50,2.24,1.66,2.90,
April,4.30,2.10,2.04,3.15,1.68,3.05,1.87,2.93,1.31,1.41,2.33,
May,6.60,3.00,1.45,4.32,5.18,4.08,3.38,1.55,0.80,2.64,2.46,
June,2.55,0.50,3.55,1.00,2.75,0.32,2.02,3.90,7.00,1.79,2.67,
July,6.23,2.58,6.15,6.90,5.00,3.00,4.00,4.20,3.83,4.64,6.72,
August,1.53,6.48,5.58,7.65,7.10,3.03,4.36,8.00,8.32,7.57,7.35,
September,3.15,3.05,4.10,5.40,5.08,4.38,4.63,8.63,1.81,2.59,3.62,
October,2.00,4.00,0.85,5.40,4.53,6.18,4.48,4.08,5.90,6.90,8.14,
November,2.00,2.23,3.35,5.50,2.10,2.58,5.80,4.40,5.55,7.72,5.67,
December,2.60,6.12,5.38,5.05,4.50,3.15,2.07,0.90,3.20,8.04,3.75,
Total,41.66,41.89,42.65,55.35,44.22,39.43,45.59,49.06,54.85,48.25,52.15,
Calc annual,41.66,41.89,42.65,55.35,44.22,39.43,45.59,49.06,54.85,48.25,52.15,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
