"ST IVES HOUGHTON HILL FARM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,1.81,0.87,1.61,,,,,,,
February,,,1.19,2.15,0.46,,,,,,,
March,,,1.21,1.78,0.44,,,,,,,
April,,,2.30,0.86,2.43,,,,,,,
May,,,1.67,0.89,3.10,,,,,,,
June,,,0.80,0.49,1.80,,,,,,,
July,,,3.00,2.39,2.96,,,,,,,
August,,,1.49,1.63,1.49,,,,,,,
September,,,1.28,2.44,2.22,,,,,,,
October,,0.93,0.96,3.03,2.90,,,,,,,
November,,1.17,0.89,0.94,1.91,,,,,,,
December,,0.95,1.31,1.80,1.55,,,,,,,
Total,,,17.91,19.27,22.87,,,,,,,
Calc annual,0.00,3.05,17.91,19.27,22.87,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
