"EYTON OLD HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2252,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.29,3.55,2.31,3.46,3.24,4.90,1.07,5.37,
February,,,,6.46,0.31,3.45,2.36,2.35,2.16,0.63,0.76,
March,,,,1.12,1.20,0.66,0.53,2.66,2.69,0.19,2.25,
April,,,,2.53,3.24,1.62,2.92,1.76,1.50,0.73,3.09,
May,,,,1.20,5.27,4.36,3.13,1.38,1.09,2.40,2.51,
June,,,,0.39,2.69,0.09,1.20,3.58,3.24,3.33,1.67,
July,,,,3.58,3.99,2.42,1.92,1.98,1.33,1.73,3.04,
August,,,,2.08,2.65,2.88,2.32,5.08,2.96,1.56,3.16,
September,,,,1.60,4.28,3.90,1.22,4.04,1.59,1.36,3.77,
October,,,0.67,4.46,4.25,3.56,2.76,2.81,4.68,4.42,2.57,
November,,,1.21,1.76,2.78,2.25,6.30,2.84,3.21,7.54,3.20,
December,,,4.58,2.28,4.27,2.61,0.69,2.05,2.18,7.01,2.92,
Total,,,,28.75,38.48,30.11,28.81,33.77,31.53,31.97,34.31,
Calc annual,0.00,0.00,6.46,28.75,38.48,30.11,28.81,33.77,31.53,31.97,34.31,
Difference,NaN,NaN,NaN,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
