"THORNLIEBANK (ROUKEN GLEN PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5286,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.58,8.93,4.91,5.59,5.40,6.42,6.87,6.79,11.71,1.82,7.54,
February,7.72,1.48,4.74,4.40,0.70,4.82,5.02,2.30,5.52,2.13,0.39,
March,5.85,8.01,2.43,2.38,0.80,2.46,4.22,3.05,3.63,0.87,3.58,
April,1.91,1.22,2.61,3.73,2.54,5.06,2.92,2.83,1.31,1.39,1.00,
May,5.73,2.86,3.71,2.01,4.93,7.38,2.89,2.00,2.02,3.44,1.83,
June,2.49,0.60,2.06,1.35,2.16,0.47,2.28,4.05,4.97,2.88,2.90,
July,3.71,3.63,3.08,4.76,3.92,1.64,3.75,3.48,2.85,2.99,3.03,
August,5.51,6.17,2.64,5.99,3.27,4.53,3.13,5.49,3.40,6.24,5.55,
September,2.68,2.64,2.07,7.20,5.80,4.18,3.54,7.50,3.79,1.19,4.57,
October,1.56,5.20,2.34,7.21,3.42,4.04,5.48,5.56,7.19,6.09,7.41,
November,4.35,3.30,2.88,4.34,4.04,0.99,4.85,5.34,5.46,7.61,5.39,
December,4.21,9.38,4.63,4.47,7.79,4.62,1.64,1.58,4.51,10.68,4.21,
Total,52.30,53.42,38.10,53.43,44.77,46.61,46.59,49.97,56.36,47.33,47.40,
Calc annual,52.30,53.42,38.10,53.43,44.77,46.61,46.59,49.97,56.36,47.33,47.40,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,
