"NEWMARKET-ON-FERGUS, CARRIGORAN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.37,4.99,4.64,,,,,,,,,
February,3.24,3.17,6.30,,,,,,,,,
March,4.30,3.29,1.90,,,,,,,,,
April,3.55,1.06,2.67,,,,,,,,,
May,5.48,2.34,2.32,,,,,,,,,
June,-999.00,0.54,2.19,,,,,,,,,
July,4.24,5.01,5.58,,,,,,,,,
August,1.82,4.73,4.32,,,,,,,,,
September,3.02,2.04,5.55,,,,,,,,,
October,2.50,2.70,,,,,,,,,,
November,4.96,4.21,,,,,,,,,,
December,3.10,3.88,,,,,,,,,,
Total,45.61,37.96,,,,,,,,,,
Calc annual,42.58,37.96,35.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,3.03,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
