"BOLTON W.W. (BROWN LOWE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2889,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,6.24,5.49,13.71,2.21,7.24,
February,,,,,,,6.04,2.83,5.98,1.62,0.48,
March,,,,,,,2.72,6.37,3.97,2.21,3.53,
April,,,,,,,2.12,4.38,1.67,1.60,3.17,
May,,,,,,,4.05,2.05,1.30,4.17,3.27,
June,,,,,,,3.52,6.07,8.34,2.61,2.91,
July,,,,,,,4.73,5.38,3.68,5.33,7.54,
August,,,,,,,5.25,8.05,9.24,7.27,9.83,
September,,,,,,,5.63,8.27,1.65,2.73,4.58,
October,,,,,,,4.50,5.51,7.81,9.64,8.16,
November,,,,,,,8.46,6.38,8.84,10.63,8.62,
December,,,,,,,2.62,1.55,4.05,9.47,5.83,
Total,,,,,-999.00,59.00,55.88,62.33,70.24,59.49,65.16,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,55.88,62.33,70.24,59.49,65.16,
Difference,NaN,NaN,NaN,NaN,-999.00,59.00,0.00,0.00,0.00,0.00,0.00,
