"DARWEN BOLD VENTURE PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2943,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.55,8.49,6.21,5.65,4.32,4.11,6.82,5.95,13.36,2.73,7.70,
February,4.45,0.46,6.54,9.33,1.52,8.98,5.37,2.56,5.83,1.51,0.51,
March,5.83,3.85,3.36,2.31,2.10,2.48,2.65,5.90,4.48,1.99,3.81,
April,6.54,2.92,2.79,4.34,2.53,3.42,2.00,3.97,1.65,1.62,2.72,
May,8.04,3.68,2.54,5.13,7.07,5.07,3.91,1.74,1.22,3.69,2.39,
June,3.56,0.64,3.96,1.70,3.55,0.26,3.18,5.17,7.31,2.28,2.90,
July,7.05,2.43,5.68,6.13,5.72,2.73,3.65,5.72,3.21,3.81,6.93,
August,3.62,7.79,6.18,7.27,9.16,5.58,4.26,7.22,7.96,6.68,9.78,
September,3.30,2.34,5.40,6.56,5.77,5.43,5.17,7.64,1.48,2.32,4.56,
October,1.72,3.38,0.82,8.14,5.54,6.71,4.98,5.05,7.08,9.18,7.25,
November,2.70,3.54,4.69,7.94,3.62,4.37,8.83,5.63,8.23,10.65,8.02,
December,3.72,7.92,6.55,6.59,7.62,3.58,2.12,1.77,3.81,10.24,5.77,
Total,56.08,47.44,54.72,71.09,58.52,52.72,52.94,58.32,65.62,56.70,62.34,
Calc annual,56.08,47.44,54.72,71.09,58.52,52.72,52.94,58.32,65.62,56.70,62.34,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
