"BALLYBRACK MARINA",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.55,1.75,2.24,1.14,,,,,,,,
February,0.86,0.68,0.65,6.54,,,,,,,,
March,1.77,1.16,1.06,1.41,,,,,,,,
April,3.27,0.51,2.24,3.42,,,,,,,,
May,2.38,1.31,0.49,1.47,,,,,,,,
June,1.65,0.19,0.75,0.74,,,,,,,,
July,5.42,3.91,1.97,1.87,,,,,,,,
August,1.28,1.97,4.22,3.93,,,,,,,,
September,0.89,0.87,2.13,1.61,,,,,,,,
October,5.19,1.71,0.53,1.98,,,,,,,,
November,1.77,3.11,0.41,2.20,,,,,,,,
December,2.29,2.24,1.77,1.39,,,,,,,,
Total,30.32,19.41,18.46,27.70,,,,,,,,
Calc annual,30.32,19.41,18.46,27.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
