"OXTED, WEST HEATH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,70,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.59,3.86,1.79,3.08,2.90,3.04,2.69,4.36,1.37,3.39,
February,,0.38,2.80,3.86,0.97,4.08,2.92,4.94,1.75,0.67,1.20,
March,,2.05,2.38,2.42,1.58,0.91,0.53,3.74,2.31,0.04,1.87,
April,,1.93,3.44,2.90,3.88,2.91,4.29,2.18,2.09,1.01,2.07,
May,,1.27,1.90,3.07,3.78,2.76,1.73,1.54,2.13,2.02,3.06,
June,,0.23,1.70,0.58,2.62,0.29,3.65,4.15,2.87,1.27,0.58,
July,,0.25,3.58,3.80,4.98,4.18,1.50,2.82,1.99,1.87,3.32,
August,,1.75,3.22,2.27,4.21,2.36,3.77,5.29,3.16,2.52,3.41,
September,,1.07,2.68,1.80,4.20,3.01,1.17,5.96,0.77,0.28,4.47,
October,,1.54,1.40,7.03,3.95,3.87,2.82,2.04,5.50,4.12,1.97,
November,,1.70,1.96,1.95,3.64,3.09,6.25,3.34,3.15,7.49,5.07,
December,,1.86,4.25,3.04,4.18,3.77,0.68,4.65,4.09,7.30,2.42,
Total,,16.62,33.17,34.51,41.07,34.13,32.35,43.34,34.17,29.96,32.83,
Calc annual,0.00,16.62,33.17,34.51,41.07,34.13,32.35,43.34,34.17,29.96,32.83,
Difference,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
