"LYNSTED, ST CHRISTOPHERS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.13,,,,,,,,,
February,,,2.38,,,,,,,,,
March,,,1.81,,,,,,,,,
April,,,2.40,,,,,,,,,
May,,,1.04,,,,,,,,,
June,,,,,,,,,,,,
July,,,,,,,,,,,,
August,,,,,,,,,,,,
September,,,,,,,,,,,,
October,,1.31,,,,,,,,,,
November,,1.57,,,,,,,,,,
December,,1.68,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,4.56,10.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
