"BOURNEMOUTH DERBY ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.48,4.55,4.34,1.32,2.93,4.84,,,,,,
February,0.65,0.18,2.38,6.74,0.16,3.92,,,,,,
March,2.38,1.33,2.28,0.98,1.23,0.69,,,,,,
April,2.97,0.98,4.03,3.48,2.63,2.28,,,,,,
May,1.31,0.82,0.57,1.75,3.66,3.06,,,,,,
June,2.28,0.17,0.90,0.42,1.71,0.00,,,,,,
July,5.22,0.24,3.64,0.81,3.24,2.93,,,,,,
August,1.13,2.49,3.63,2.25,2.16,2.45,,,,,,
September,1.76,1.01,1.59,2.03,3.49,2.80,,,,,,
October,3.12,0.93,1.70,5.10,4.39,3.06,,,,,,
November,1.35,1.89,2.05,1.45,2.76,2.50,,,,,,
December,3.04,1.61,2.74,3.27,4.55,3.38,,,,,,
Total,29.69,16.20,29.85,29.60,32.91,31.91,,,,,,
Calc annual,29.69,16.20,29.85,29.60,32.91,31.91,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
