"HILDENBOROUGH HOLLENDEN HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,348,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.24,2.49,3.88,1.53,2.75,2.50,2.87,2.46,3.53,1.27,3.61,
February,0.55,0.92,2.56,3.65,0.83,4.27,2.53,4.28,1.60,0.58,1.34,
March,1.36,1.92,2.20,2.11,1.71,0.99,0.53,3.92,1.72,0.02,1.34,
April,3.10,1.70,3.04,2.43,3.16,2.87,3.59,1.64,1.64,1.19,1.48,
May,1.09,1.52,1.81,2.68,3.67,2.29,1.11,1.22,1.80,1.82,2.45,
June,1.54,0.11,1.07,0.69,2.66,0.25,2.45,3.98,2.61,1.01,0.93,
July,4.49,0.50,3.27,1.67,3.51,3.79,1.73,3.77,1.86,1.06,1.98,
August,1.22,2.48,2.93,1.54,3.46,1.49,1.25,5.57,2.54,3.10,3.56,
September,3.73,0.96,2.72,1.81,3.60,2.40,0.80,4.48,0.51,0.61,3.47,
October,1.31,0.92,1.22,7.06,4.35,3.79,2.20,1.34,5.08,3.31,1.35,
November,1.09,1.78,1.88,2.26,3.77,2.91,5.82,2.52,3.25,7.31,6.00,
December,2.37,1.59,4.16,3.06,3.67,2.91,0.71,4.03,3.78,6.74,2.48,
Total,25.09,16.89,30.74,30.49,37.14,30.46,25.59,39.21,29.92,28.02,29.99,
Calc annual,25.09,16.89,30.74,30.49,37.14,30.46,25.59,39.21,29.92,28.02,29.99,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
