"HONITON, FENITON COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1819/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.81,6.30,
February,,,,,,,,,,2.62,1.57,
March,,,,,,,,,,0.21,2.77,
April,,,,,,,,,,0.88,4.25,
May,,,,,,,,,,2.40,2.17,
June,,,,,,,,,,2.19,0.24,
July,,,,,,,,,,1.35,1.61,
August,,,,,,,,,,3.13,4.54,
September,,,,,,,,,,0.63,6.38,
October,,,,,,,,,,6.46,3.63,
November,,,,,,,,,,11.89,5.99,
December,,,,,,,,,,9.49,4.32,
Total,,,,,,,,,,43.06,43.77,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.06,43.77,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
