"WEST CALDER (ADDIEWELL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5128,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.32,7.24,3.11,3.53,3.63,4.11,4.56,4.61,8.99,0.92,5.62,
February,5.65,1.12,2.35,2.69,0.63,3.71,3.94,1.79,4.66,0.95,0.34,
March,4.01,4.63,2.54,1.23,0.90,1.77,3.14,2.86,2.09,0.70,1.95,
April,2.64,1.58,1.79,2.95,1.65,5.36,2.47,2.51,1.21,1.49,0.95,
May,4.41,2.02,2.72,2.34,4.15,5.07,3.19,2.12,1.98,2.15,1.77,
June,1.30,0.31,1.92,1.50,1.92,0.37,4.15,3.66,3.99,2.53,2.48,
July,2.76,3.21,3.98,4.17,2.84,1.89,2.90,3.82,3.03,3.27,4.29,
August,5.50,6.20,1.70,4.70,3.31,3.34,3.49,6.17,3.91,4.88,4.46,
September,2.14,2.93,1.95,4.06,4.42,4.23,4.71,8.99,3.62,1.34,3.13,
October,1.05,3.96,1.88,4.97,3.52,2.93,4.77,3.68,4.84,4.82,4.37,
November,3.07,1.27,1.78,3.90,2.02,0.93,5.07,3.39,3.19,4.64,4.80,
December,2.56,7.90,3.61,2.11,5.84,3.20,1.48,1.54,3.97,7.10,2.28,
Total,39.41,42.37,29.33,38.15,34.83,36.91,43.87,45.14,45.48,34.79,36.44,
Calc annual,39.41,42.37,29.33,38.15,34.83,36.91,43.87,45.14,45.48,34.79,36.44,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,
