"NAIRN, ACHAREIDH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5688,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.76,3.03,1.87,2.50,1.64,2.04,1.89,2.48,3.14,0.93,1.95,
February,2.36,0.58,1.93,1.52,1.43,2.96,1.27,1.00,1.85,0.40,0.69,
March,1.92,1.65,1.56,0.44,0.91,1.92,2.15,1.60,1.66,0.33,1.21,
April,1.72,0.51,2.60,2.09,0.47,1.50,1.58,2.19,0.77,1.49,1.27,
May,1.42,2.95,2.14,3.00,3.07,2.09,2.41,2.41,1.86,2.65,1.29,
June,0.61,0.93,1.46,0.93,2.51,0.59,2.74,3.10,2.98,1.81,1.20,
July,2.47,2.08,3.30,2.19,3.47,2.17,1.77,1.61,1.84,2.09,2.47,
August,2.43,2.08,2.57,5.39,5.27,1.14,1.47,2.77,3.01,4.10,5.33,
September,3.07,1.04,1.70,2.54,4.29,3.90,2.55,4.98,3.33,1.76,3.07,
October,0.52,2.18,1.62,3.28,3.57,1.93,3.25,3.72,2.28,3.46,3.75,
November,1.47,0.82,1.53,2.60,1.01,0.79,2.41,2.47,3.40,1.45,4.75,
December,1.04,3.70,1.37,1.96,2.79,2.27,1.58,1.31,1.96,1.95,1.99,
Total,21.79,21.75,23.65,28.44,30.43,23.30,25.07,29.64,28.08,22.42,28.97,
Calc annual,21.79,21.55,23.65,28.44,30.43,23.30,25.07,29.64,28.08,22.42,28.97,
Difference,0.00,0.20,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
