"ALNMOUTH, NETHER GRANGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3591,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.38,2.22,1.32,3.09,1.69,3.03,2.02,2.28,
February,,,,3.58,1.30,3.22,2.42,0.83,0.93,0.74,0.91,
March,,,,1.53,0.83,2.05,0.48,2.04,2.96,0.35,1.99,
April,,,,1.97,1.58,2.69,1.52,1.38,1.48,1.28,1.86,
May,,,,2.47,5.54,2.62,2.20,1.85,0.83,1.17,1.22,
June,,,0.83,1.18,2.95,0.15,2.51,3.28,4.76,1.65,0.82,
July,,,5.71,1.72,4.19,2.45,4.59,2.87,1.40,3.07,4.39,
August,,,2.01,3.78,3.15,2.48,2.57,3.74,3.90,3.07,4.62,
September,,,3.10,1.73,2.70,4.23,3.27,3.62,1.04,0.73,2.73,
October,,,2.56,2.15,3.90,1.69,4.00,1.73,2.18,2.34,2.59,
November,,,1.15,4.21,1.35,2.32,4.01,2.75,2.47,3.85,3.58,
December,,,3.08,3.14,2.42,3.53,0.66,2.64,1.48,3.69,2.72,
Total,,,,28.84,32.13,28.75,31.32,28.42,26.46,23.96,29.71,
Calc annual,0.00,0.00,18.44,28.84,32.13,28.75,31.32,28.42,26.46,23.96,29.71,
Difference,NaN,NaN,NaN,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,
