"ARDSLEY RESERVOIR NO. 1",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3246,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.67,3.36,2.91,1.33,1.62,2.18,1.98,1.77,4.62,1.70,3.73,
February,1.96,0.13,2.51,4.05,0.90,3.85,2.18,0.92,2.65,0.55,0.71,
March,1.72,0.88,1.59,1.59,0.89,0.89,0.58,1.97,1.96,0.27,2.62,
April,3.08,0.82,2.81,1.72,1.38,3.07,1.33,2.50,0.71,1.04,2.14,
May,3.13,1.05,0.88,3.05,3.92,3.80,2.29,1.83,2.33,1.21,1.39,
June,1.64,0.12,1.61,0.77,2.32,0.04,3.13,1.83,3.56,0.99,1.49,
July,6.24,0.45,3.47,5.42,2.65,0.78,2.12,3.97,0.32,2.27,4.76,
August,1.65,3.65,5.03,2.78,2.38,2.73,3.18,5.89,3.44,2.64,3.35,
September,0.87,0.92,2.96,1.82,2.88,2.66,1.25,3.37,0.26,0.69,3.75,
October,2.03,1.42,0.74,2.00,3.38,2.62,2.57,2.22,4.48,2.17,2.64,
November,1.08,2.24,1.18,2.57,1.86,1.81,3.63,3.18,3.83,4.22,2.78,
December,2.59,2.90,3.03,2.71,2.30,3.10,0.88,2.55,1.33,4.62,2.03,
Total,28.66,17.94,28.72,29.81,26.48,27.53,-999.00,32.00,29.49,22.37,31.39,
Calc annual,28.66,17.94,28.72,29.81,26.48,27.53,25.12,32.00,29.49,22.37,31.39,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,-1024.12,0.00,-0.00,0.00,-0.00,
