"KNOCKADERRY RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6036,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.87,2.16,3.58,0.84,6.20,,,3.65,6.15,3.34,7.71,
February,1.16,2.32,2.28,5.12,1.10,,,2.45,3.69,11.52,2.25,
March,3.38,1.92,0.81,3.01,1.19,,,5.19,7.81,1.51,8.03,
April,4.69,0.31,2.34,3.71,2.02,,,1.87,2.88,1.93,1.82,
May,2.87,2.26,1.01,1.02,2.15,,,2.13,2.65,4.64,2.50,
June,1.95,0.15,1.57,0.29,2.60,,,4.27,8.15,2.61,2.66,
July,5.23,5.58,2.39,1.49,3.70,,,5.64,1.33,4.08,3.77,
August,2.74,4.15,4.45,4.81,1.42,,,6.16,5.52,3.12,6.43,
September,1.38,1.17,2.33,1.52,5.66,,,3.99,1.85,1.47,4.83,
October,6.59,2.20,0.88,2.51,3.09,,,4.39,11.69,4.46,7.08,
November,2.64,4.26,1.16,1.06,4.65,,,5.77,7.74,8.67,6.29,
December,3.85,0.75,2.25,1.88,4.30,,,6.51,6.03,10.68,5.63,
Total,40.35,27.23,25.05,27.26,38.08,,,52.02,65.49,58.03,59.00,
Calc annual,40.35,27.23,25.05,27.26,38.08,0.00,0.00,52.02,65.49,58.03,59.00,
Difference,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,
